,idn,library,title,subtitle,category,date,person,ddc,issn,language,gnd_number,responsibility,publication_info,frequency,subjects,electronic_access,notes,physical_description,series_statement,other_identifier,linking_entry,dewey_classification,gov_doc_classification
5,979913780,[<Element {http://www.loc.gov/MARC21/slim}subfield at 0x3b51f4680>],Annual ESRA congress,,,2005-,,610,,eng,,,,,[],,,,,,['\n'],610,
6,013286633,[<Element {http://www.loc.gov/MARC21/slim}subfield at 0x3b51f5dc0>],"Mitgliederverzeichnis der zum Verbande der Grossen National-Mutterloge ""Zu den Drei Weltkugeln"" gehörenden Johannis-Loge ""Borussia"" und der mit ihr der Grossen National-Mutter-Loge Zu den Drei Weltkugeln gehörigen Johannis-Loge Borussia und der mit ihr verbundenen Schotten-Loge Esra im Orient Schneidemühl  ""Esra"" im Orient Schneidemühl, sowie der Freimaurerischen Vereinigung ""Deutsche Wacht im Osten"" zu Deutsch Krone",,,[1898?-1930?],,200,,ger,,,,,[],,,,,,['\n'],200,
7,1023956837,[<Element {http://www.loc.gov/MARC21/slim}subfield at 0x3b55175c0>],"Programmübersicht und Tätigkeitsbericht / ESRA, Arbeitsintegrationsprogramm",,,2012-2012,,330,,ger,,,,,[],,,,,,['\n'],330,
8,1023122235,[<Element {http://www.loc.gov/MARC21/slim}subfield at 0x3b5517b80>],Bericht des Esra,Verein zur Unterstützung ackerbautreibender Juden in Palästina und Syrien,,1893-1909,,290,,ger,,,,,[],,,,,,[],290,
9,1179842278,[<Element {http://www.loc.gov/MARC21/slim}subfield at 0x3b5517e00>],ESRA Aktuelle Informationen,,,2013-,,230,2628-1651,ger,,,,,[],,,Bände,,,[],230,
10,017606365,[<Element {http://www.loc.gov/MARC21/slim}subfield at 0x3b5517a40>],ESRA newsletter,,,1984-,,550,1010-8149,,,,,,[],,,,,,[],550,
11,587290145,[<Element {http://www.loc.gov/MARC21/slim}subfield at 0x3b5517cc0>],"Jugendblätter des ""Esra""",,,1920-1932,,050,,ger,,Hrsg. im Auftrage der Esra,,,[],,,,,,['\n'],050,
12,971978298,[<Element {http://www.loc.gov/MARC21/slim}subfield at 0x3b5517300>],"Jahresbericht / ESRA, Arbeitsintegrationsprogramm",,,2003-2010,,330,,ger,,,,,[],,,,,,['\n'],330,
13,018381987,[<Element {http://www.loc.gov/MARC21/slim}subfield at 0x3b5517f00>],Symposium at the ... annual ESRA congress,,,1995-,,610,,eng,,,,,[],,,,,,['\n'],610,
14,1050911407,[<Element {http://www.loc.gov/MARC21/slim}subfield at 0x3b5528700>],Jahrbuch ... / Psychosoziales Zentrum Esra,,,2012-,,610,,ger,,,,,[],,,,,,[],610,
15,1060806231,[<Element {http://www.loc.gov/MARC21/slim}subfield at 0x3b5528bc0>],Anachnu : Jüngerenschrift des Esra Leipzig,= Wir,,1933-,,,,,,,,,[],,,,,,[],,
16,019411650,[<Element {http://www.loc.gov/MARC21/slim}subfield at 0x3b5528180>],The ... annual ESRA conference,,,1997-,,690,,eng,,,,,[],,,,,,[],690,
17,021664358,[<Element {http://www.loc.gov/MARC21/slim}subfield at 0x3b5529000>],ALR,"rivista di anestesia, terapia del dolore, aggiornamento e formazione ; official journal of ESRA Italian Chapter = Journal of local & regional anaesthesia and pain therapy",,1992-2004,,610,1121-2160,ita,,,,,[],,,,,,[],610,
18,025269089,[<Element {http://www.loc.gov/MARC21/slim}subfield at 0x3b5528f00>],Esra,Monatsschrift des jüdischen Akademikers,JUDAICA,1919-1920,,290,,ger,,"Jüdischer Hochschulausschuss, Wien",,,[],http://sammlungen.ub.uni-frankfurt.de/cm/id/2828641,Gesehen am 06.09.2017,Online-Ressource,,,['\n'],290,
19,012778370,[<Element {http://www.loc.gov/MARC21/slim}subfield at 0x3b55286c0>],Esra,Monatsschrift des jüdischen Akademikers,,1919-1920,,290,,ger,,"Jüdischer Hochschulausschuss, Wien",,,[],,,,,,['\n'],290,
20,010518541,[<Element {http://www.loc.gov/MARC21/slim}subfield at 0x3b55294c0>],unkown,ESRA ; research and applications,,1987-1997,,004,0894-9077,,,,,,"['Expertensystem', 'Zeitschrift']",,,,,,['\n'],004,
0,011203269,[<Element {http://www.loc.gov/MARC21/slim}subfield at 0x3b552d4c0>],unkown,,14a,1851-1939,,290,2193-9136,ger,,,,,"['Geschichte', 'Einz. Länder u. Orte', ':z Geschichte', 'Juden']",,Repr.: Tübingen : Mohr,,,,"['\n', '\n', '\n']",290,
1,027034054,[<Element {http://www.loc.gov/MARC21/slim}subfield at 0x3a1665880>],Monatsschrift für Geschichte und Wissenschaft des Judentums,,0,1851-1939,,290,2509-9051,ger,,,,,[],http://sammlungen.ub.uni-frankfurt.de/cm/id/2829132,Gesehen am 01.09.06,Online-Ressource,,,"['\n', '\n', '\n']",290,
2,1031567356,[<Element {http://www.loc.gov/MARC21/slim}subfield at 0x3b552a600>],Monatsschrift für Geschichte und Wissenschaft des Judentums,,JUDAICA,[1856?-1939],,290,2509-9051,ger,,,,,[],https://www.jstor.org/journal/monagescwissjude,,Online-Ressource,,,"['\n', '\n', '\n']",290,
0,011203374,[<Element {http://www.loc.gov/MARC21/slim}subfield at 0x3a1503bc0>],Der Morgen,ein Almanach des Verlages Carl Reissner,AN 46018,1926-1928,,050,,ger,,,,,[],,,,,,[],050,
1,01059728X,[<Element {http://www.loc.gov/MARC21/slim}subfield at 0x3b56285c0>],Der Morgen,,06,1982-1982,,050,,ger,,,,,[],,,,,,[],050,
2,012009601,[<Element {http://www.loc.gov/MARC21/slim}subfield at 0x3b5628c80>],Der Morgen,"Monatsschr. für religiöse, künstler. u. wiss. Kultur",,1903-1903,,050,,ger,,,,,[],,,,,,[],050,
3,018671187,[<Element {http://www.loc.gov/MARC21/slim}subfield at 0x3b561bb40>],Der Morgen,"Lyrik, Weltseele, Menschentum",,1930-1930,,050,,ger,,,,,[],,,,,,[],050,
4,018838685,[<Element {http://www.loc.gov/MARC21/slim}subfield at 0x3b561bb80>],Der Morgen,,,1941-1943,,070,,ger,,,,,[],,Als Hektogr. verbreitet,,,,[],070,
5,01887391X,[<Element {http://www.loc.gov/MARC21/slim}subfield at 0x3b552c080>],Unser ist der Morgen,,,1942-1942,,320,,eng,,herausgegeben vom Freien Deutschen Kulturbund in Großbritannien,,,[],,,,,,[],320,
6,019423411,[<Element {http://www.loc.gov/MARC21/slim}subfield at 0x3b552ab00>],al- sobh,... ist der Morgen (des Sieges) nicht nah? : deutsche Zeitschrift der Hezb-i Islami Afghanistan,,1981-1988,,320,,ger,,,,,[],,,,,,[],320,
7,012814466,[<Element {http://www.loc.gov/MARC21/slim}subfield at 0x3b5b79880>],Der Morgen,Blätter zur Bekämpfung des Alkoholismus und zur Erneuerung christlichen Lebens,,1907-1920,,230,,ger,,,,,[],,,,,,[],230,
8,010991751,[<Element {http://www.loc.gov/MARC21/slim}subfield at 0x3b5b79d80>],Bibliographie / Buchverlag Der Morgen,,,1988-,,020,,ger,,,,,[],,,,,,[],020,
9,210635983,[<Element {http://www.loc.gov/MARC21/slim}subfield at 0x3b5b79ec0>],Morgenbücher / Buchverl. Der Morgen Berlin,,2202,1977-1987,,090,,ger,,,,,[],,,,,,[],090,
10,014046350,[<Element {http://www.loc.gov/MARC21/slim}subfield at 0x3b5b7a040>],Berliner liberale Zeitung,das Berliner Wort,06a,1968-,,070,0005-9307,ger,,,,,[],,,,,,['\n'],070,
11,01284831X,[<Element {http://www.loc.gov/MARC21/slim}subfield at 0x3b5b7a400>],Der Morgen,monatl. Flugschr. d. Kreuzbündnis; kath.-abstinente Lebenserneuerungsbewegung,,1923-1925,,200,,ger,,,,,[],,,,,,[],200,
12,023559438,[<Element {http://www.loc.gov/MARC21/slim}subfield at 0x3b5b7a000>],Der Morgen,die liberale Zeitung ; zur Wahl,,1990-1990,,070,,ger,,Hrsg.:Der Morgen - VOB Aufwärts Berlin,,,[],,,,,,[],070,
13,1163616362,[<Element {http://www.loc.gov/MARC21/slim}subfield at 0x3b5b7a7c0>],Illustrierter Familien-Kalender für Stadt und Land,auf das Jahr ...,,[1921?],,790,,ger,,"herausgegeben vom Verlage des Tagblattes ""Der Morgen""",,,[],,,,,,[],790,
14,367878003,[<Element {http://www.loc.gov/MARC21/slim}subfield at 0x3b5b7a4c0>],Neuer Morgen,Das freie Monatsblatt,,1926-1934,,,,ger,,,,,[],,,,,,[],,
15,989962709,[<Element {http://www.loc.gov/MARC21/slim}subfield at 0x3b5b7ad00>],Der Morgen,"central organ fun der farainigter arbeter funt ""MP'M"" in daišland = Jewish magazine",,1949-1949,,050,,yid,,,,,[],,,,,,[],050,
16,010373063,[<Element {http://www.loc.gov/MARC21/slim}subfield at 0x3b5b7ae40>],Der Morgen,deutsche allgemeine Zeitung,,1945-1991,,320,,ger,,,,,[],,,,,,[],320,
17,016519523,[<Element {http://www.loc.gov/MARC21/slim}subfield at 0x3b5b7ad40>],Der Morgen,Wiener Montagblatt,,1914-1938,,070,,ger,,,,,[],,,,,,['\n'],070,
18,015528723,[<Element {http://www.loc.gov/MARC21/slim}subfield at 0x3b5b7b140>],Der Morgen,"jugoslawische Presse für Volkswirtschaft, Kultur und öffentliches Leben",,1923-1926,,070,,ger,,,,,[],,,,,,['\n'],070,
19,010373071,[<Element {http://www.loc.gov/MARC21/slim}subfield at 0x3b5b7b700>],Der Morgen,die liberale Tageszeitung Deutschlands,06,[1964-1990],,320,,ger,,,,,[],,,,,,[],320,
20,010373055,[<Element {http://www.loc.gov/MARC21/slim}subfield at 0x3b5b7ac80>],Der Morgen,"Berliner Allgemeine ; unabhängig, überparteilich",06,1945-1991,,070,0138-5119,ger,,,,,[],,,,,,"['\n', '\n', '\n']",070,
21,016423518,[<Element {http://www.loc.gov/MARC21/slim}subfield at 0x3b5b7a700>],Der Morgen,deutsche allgemeine Zeitung ; Schulungszeitung,,1992-1993,,070,,ger,,"Servicegesellschaft Archive und Medien, SAM",,,[],,,,,,['\n'],070,
22,01663389X,[<Element {http://www.loc.gov/MARC21/slim}subfield at 0x3b5b7af00>],Der Morgen,Berliner Fremdenblatt,,1901-1901,,070,,ger,,,,,[],,,,,,[],070,
23,019261128,[<Element {http://www.loc.gov/MARC21/slim}subfield at 0x3b5b7b880>],Revue,das deutsche Montagsblatt,,1921-1923,,070,,ger,,,,,[],,Zusatz wechselt,,,,[],070,
24,1157132588,[<Element {http://www.loc.gov/MARC21/slim}subfield at 0x3b5b7bf00>],MZ am Sonntag,Illustrierte Wochenendbeilage der Morgen-Zeitung,,1931-1933,,070,,ger,urn:nbn:de:0303-170,,,,[],https://nbn-resolving.org/urn:nbn:de:0303-170,Gesehen am 29.11.2021,,,urn:nbn:de:0303-170,"['\n', '\n']",070,
25,1170083641,[<Element {http://www.loc.gov/MARC21/slim}subfield at 0x3b5b7a5c0>],Der Morgen,Temesvárer neue Post : sozialpolitisches Organ,,[1919?-1920?],,070,,ger,,,,,[],,,,,,[],070,
26,1296720535,[<Element {http://www.loc.gov/MARC21/slim}subfield at 0x3b5b88c40>],Mannheimer Morgen,unabhängige Tageszeitung,,1946-1960,,,,ger,,,,,[],https://druckschriften-digital.marchivum.de/zd/periodical/titleinfo/542700 ,Mehr nicht digitalisiert,,,,"['\n', '\n']",,
27,010716564,[<Element {http://www.loc.gov/MARC21/slim}subfield at 0x3b5b88a80>],Mannheimer Morgen,unabhängige Tageszeitung,06,1946-1990,,914.3,,ger,,,,,[],,Anfangs ohne sachl. Benennung,,,,"['\n', '\n', '\n']",914.3,
28,025268783,[<Element {http://www.loc.gov/MARC21/slim}subfield at 0x3b5b887c0>],Der Morgen,Monatsschrift der Juden in Deutschland,JUDAICA,1925-1938,,050,,ger,,,,,[],http://sammlungen.ub.uni-frankfurt.de/cm/id/2895450,Gesehen am 05.09.17,Online-Ressource,,,['\n'],050,
29,011235365,[<Element {http://www.loc.gov/MARC21/slim}subfield at 0x3b5b88c80>],Der Morgen,Monatsschrift der Juden in Deutschland,JUDAICA,1925-1938,,070,,ger,,,,,[],,Zusatz wechselt,,,,['\n'],070,
0,025268589,[<Element {http://www.loc.gov/MARC21/slim}subfield at 0x3b5b8d1c0>],Neue jüdische Monatshefte,"Zeitschrift für Politik, Wirtschaft und Literatur in Ost und West",JUDAICA,1916-1920,,050,,ger,,,,,[],http://sammlungen.ub.uni-frankfurt.de/cm/id/2908689,Gesehen am 08.01.18,Online-Ressource,,,['\n'],050,
1,012896810,[<Element {http://www.loc.gov/MARC21/slim}subfield at 0x3b5628ac0>],unkown,"Zeitschrift für Politik, Wirtschaft und Literatur in Ost und West",JUDAICA,1916-1920,,070,,ger,,,,,"['Juden', 'Zeitschrift']",,,,,,['\n'],070,
0,012047694,[<Element {http://www.loc.gov/MARC21/slim}subfield at 0x399df7040>],Menora,publ. de culturǎ iudaicǎ a cenaclului literar = Menorah,,1959-1965,,910,,,,,,,[],,,,,,[],910,
1,012829870,[<Element {http://www.loc.gov/MARC21/slim}subfield at 0x3b5b8cac0>],Menorah,,,1920-1921,,050,,ger,,,,,[],,,,,,[],050,
2,012913944,[<Element {http://www.loc.gov/MARC21/slim}subfield at 0x3b5b8ae80>],Menorah,"Jugendzeitung der Zentralwohlfahrtsstelle der Juden in Deutschland, Jugendreferat",JUDAICA,1958-1960,,360,,ger,,,,,[],,,,,,['\n'],360,
3,010291768,[<Element {http://www.loc.gov/MARC21/slim}subfield at 0x3b5b88b80>],Menorah,Australian journal of jewish studies,JUDAICA,1987-1990,,290,0819-9957,eng,,Australian Association for Jewish Studies,,,[],,,,,,['\n'],290,
4,011958189,[<Element {http://www.loc.gov/MARC21/slim}subfield at 0x3b5be9c80>],unkown,,GER,1915-1962,,290,,eng,,published bi-monthly by the Intercollegiate Menorah Association for the study and advancement of Jewish culture and ideals,,,"['Judentum', 'Zeitschrift']",,,,,,[],290,
5,01929784X,[<Element {http://www.loc.gov/MARC21/slim}subfield at 0x3b5be9940>],Menorah,Magazin für Erziehung und Kultur,,1972-1988,,290,,ger,,,,,[],,,,,,[],290,
6,989885364,[<Element {http://www.loc.gov/MARC21/slim}subfield at 0x3b5ebc9c0>],Menorah,joods jaarboek,,1940-1940,,050,,dut,,,,,[],,,,,,[],050,
7,1007791888,[<Element {http://www.loc.gov/MARC21/slim}subfield at 0x3b5ebc600>],Menorah publications,,0,2010-,,290,,ger,,,,,[],,,,,,[],290,
8,966079477,[<Element {http://www.loc.gov/MARC21/slim}subfield at 0x3b5ebca80>],Colección Menoráh,,13,0000-,,050,,spa,,,,,[],,,23 cm,,,[],050,
9,016896734,[<Element {http://www.loc.gov/MARC21/slim}subfield at 0x3b5ebcf80>],Menorah,revista noticiosa al servicio de la comunidad judía de Colombia,,1954-1960,,290,,,,,,,[],,,,,,[],290,
10,015988066,[<Element {http://www.loc.gov/MARC21/slim}subfield at 0x3b5ebd300>],Menorah,,,1924-1933,,290,,,,,,,[],,,,,,[],290,
11,016181344,[<Element {http://www.loc.gov/MARC21/slim}subfield at 0x3b5ebd1c0>],Die Menorah,Zeitschrift der Jüdischen Gemeinde Aachen,,1984-1995,,290,,ger,,,,,[],,,,,,[],290,
12,990385299,[<Element {http://www.loc.gov/MARC21/slim}subfield at 0x3b5ebd740>],The Menorah series,,,1994-,,900,,eng,,,,,[],,,,,,[],900,
13,982154429,[<Element {http://www.loc.gov/MARC21/slim}subfield at 0x3b5ebdbc0>],Menorah review,for the enrichment of Jewish thought,JUDAICA,[1984-2015],,050,,eng,,Center for Judaic Studies,,,[],https://scholarscompass.vcu.edu/menorah/,Gesehen am 11.02.2020,Online-Ressource,,,[],050,
14,1014154146,[<Element {http://www.loc.gov/MARC21/slim}subfield at 0x3b5ebd5c0>],Menorah-Bücherei,,,1925-,,,,ger,,,,,[],,,,,,[],,
15,1220787841,[<Element {http://www.loc.gov/MARC21/slim}subfield at 0x3b5ebd600>],Die Menorah ,dt.-israel. Familienblatt ,,1891,,,,ger,,Hrsg. v. R. Feigenblatt,,,[],,,,,,[],,
16,1213270537,[<Element {http://www.loc.gov/MARC21/slim}subfield at 0x3b5ebd900>],Menorah,,LATAM,[1975-1980?],,,,spa,,Federación Sefaradí Latinoamericana,,,[],,,,,,[],,
17,1286003814,[<Element {http://www.loc.gov/MARC21/slim}subfield at 0x3b5ebdec0>],Menora,,JUDAICA,1985-1985,,290,,rus,,,,,[],,,,,,[],290,
18,025269151,[<Element {http://www.loc.gov/MARC21/slim}subfield at 0x3b5ebe2c0>],Menorah,"jüdisches Familienblatt für Wissenschaft, Kunst und Literatur",JUDAICA,1923-1932,,050,,ger,,,,,[],http://sammlungen.ub.uni-frankfurt.de/cm/id/2912821,Gesehen am 05.09.17,Online-Ressource,,,['\n'],050,
19,012829862,[<Element {http://www.loc.gov/MARC21/slim}subfield at 0x3b5ebe080>],Menorah,"jüdisches Familienblatt für Wissenschaft, Kunst und Literatur",JUDAICA,1923-1932,,050,,ger,,,,,[],,,,,,"['\n', '\n']",050,
0,025267302,[<Element {http://www.loc.gov/MARC21/slim}subfield at 0x3b5bebd40>],Wissenschaftliche Zeitschrift für jüdische Theologie,,0,1835-1847,,230,,ger,,,,,[],https://ezb.ur.de/?2125322-5,Gesehen am 23.08.17,Online-Ressource,,,['\n'],230,
1,012793671,[<Element {http://www.loc.gov/MARC21/slim}subfield at 0x3b5628640>],Wissenschaftliche Zeitschrift für jüdische Theologie,,1,1835-1847,,230,,ger,,,,,[],,,,,,['\n'],230,
0,015178323,[<Element {http://www.loc.gov/MARC21/slim}subfield at 0x3b5ec2480>],Haj- Jōnā,Zeitschrift für die Wissenschaft des Judenthums,JUDAICA,1851-1851,,290,,heb,,,,,[],,,,,,"['\n', '\n', '\n']",290,
1,98941308X,[<Element {http://www.loc.gov/MARC21/slim}subfield at 0x3b5ec2780>],Jeschurun,Zeitschrift für die Wissenschaft des Judenthums,,1857-1878,,050,,heb,,,,,[],,,,,,['\n'],050,
2,989412989,[<Element {http://www.loc.gov/MARC21/slim}subfield at 0x3b5f27280>],Jeschurun,Zeitschrift für die Wissenschaft des Judenthums,,1857-1878,,050,,heb,,,,,[],,,,,,['\n'],050,
3,980033349,[<Element {http://www.loc.gov/MARC21/slim}subfield at 0x3b5f27980>],Zeitschrift für die Wissenschaft des Judenthums,,JUDAICA,1823-1823,,290,,ger,,hrsg. von dem Verein für Cultur und Wissenschaft der Juden,,,[],http://www.bibliothek.uni-regensburg.de/ezeit/?2238191,Gesehen am 14.11.19,Online-Ressource,,,['\n'],290,
4,1059545799,[<Element {http://www.loc.gov/MARC21/slim}subfield at 0x3b5ebf100>],Jeschurun,Zeitschrift für die Wissenschaft des Judenthums,JUDAICA,1857-1878,,050,,heb,urn:nbn:de:hebis:30:1-128639,,,,[],https://nbn-resolving.org/urn:nbn:de:hebis:30:1-128639,,Online-Ressource,,urn:nbn:de:hebis:30:1-128639,['\n'],050,
5,1059545802,[<Element {http://www.loc.gov/MARC21/slim}subfield at 0x3b5f27340>],Jeschurun,Zeitschrift für die Wissenschaft des Judenthums,JUDAICA,1857-1878,,050,,heb,urn:nbn:de:hebis:30:1-128627,,,,[],https://nbn-resolving.org/urn:nbn:de:hebis:30:1-128627,,Online-Ressource,,urn:nbn:de:hebis:30:1-128627,['\n'],050,
6,01503495X,[<Element {http://www.loc.gov/MARC21/slim}subfield at 0x3b62a9300>],Jeschurun,Zeitschrift für die Wissenschaft des Judenthums,JUDAICA,1859-1878,,290,,ger,,,,,[],,,,,,[],290,
7,014426544,[<Element {http://www.loc.gov/MARC21/slim}subfield at 0x3b62a9880>],unkown,,1,1822-1823,,290,,ger,,hrsg. von d. Verein für Cultur und Wissenschaft der Juden,,,"['Judentum', 'Zeitschrift']",,Repr.: Hildesheim [u.a.] : Olms,,,,['\n'],290,
0,979089093,[<Element {http://www.loc.gov/MARC21/slim}subfield at 0x3a2d47fc0>],Populär-wissenschaftliche Monatsblätter zur Belehrung über das Judenthum für Gebildete aller Confessionen,Organ des Mendelssohn-Vereins in Frankfurt a.M.,0,1881-1908,,290,,ger,,,,,[],http://sammlungen.ub.uni-frankfurt.de/cm/id/2969669,,Online-Ressource,,,"['\n', '\n']",290,
0,984082506,[<Element {http://www.loc.gov/MARC21/slim}subfield at 0x3b62b0580>],Wiener Morgenzeitung,,JUDAICA,1919-1927,,070,,ger,,,,,[],http://sammlungen.ub.uni-frankfurt.de/cm/id/2979076,Gesehen am 07.05.07,Online-Ressource,,,"['\n', '\n']",070,
1,1112272607,[<Element {http://www.loc.gov/MARC21/slim}subfield at 0x3b5f27200>],Wiener Morgenzeitung,,JUDAICA,2005,,070,,ger,,,,,[],,Redaktion: Theodor Friedberg; Jacques Schwarz; Samuel Polak; Peter Kirchner; Ernst Wettreich,28 Mikrofilmrollen,,,"['\n', '\n', '\n']",070,
2,1272007359,[<Element {http://www.loc.gov/MARC21/slim}subfield at 0x3b62db600>],Ṿiener morgentsayṭung,"= Wiener Morgenzeitung : jüdisches Tagblatt für Politik, Volkswirtschaft und Literatur",,[1918?],,050,,yid,,,,,[],https://docserv.uni-duesseldorf.de/servlets/DerivateServlet/Derivate-59143.xml,Digitalisierung on demand von Mikrofilm,Online-Ressource,,,['\n'],050,
0,012983772,[<Element {http://www.loc.gov/MARC21/slim}subfield at 0x3b5ebebc0>],Berliner Vereinsbote,Central-Organ für die jüdischen Vereine Berlins,JUDAICA,1895-1901,,070,,ger,,,,,[],,,,,,"['\n', '\n']",070,
1,980259622,[<Element {http://www.loc.gov/MARC21/slim}subfield at 0x3b62ab300>],Berliner Vereinsbote,Central-Organ für die jüdischen Vereine Berlins,JUDAICA,1896-1897,,070,,ger,,,,,[],http://sammlungen.ub.uni-frankfurt.de/cm/id/3019627,Gesehen am 23.06.06,Online-Ressource,,,"['\n', '\n']",070,
0,027075397,[<Element {http://www.loc.gov/MARC21/slim}subfield at 0x3b637c180>],Dr. Bloch's oesterreichische Wochenschrift,Centralorgan für die gesammten Interessen des Judenthums,JUDAICA,1891-1920,,290,,ger,,,,,[],http://sammlungen.ub.uni-frankfurt.de/cm/id/3020846,,Online-Ressource,,,"['\n', '\n']",290,
1,015988058,[<Element {http://www.loc.gov/MARC21/slim}subfield at 0x3b62db680>],Dr. Bloch's oesterreichische Wochenschrift,Centralorgan für die gesammten Interessen des Judenthums,JUDAICA,1891-1920,,290,,ger,,,,,[],,,,,,"['\n', '\n', '\n']",290,
2,1112576266,[<Element {http://www.loc.gov/MARC21/slim}subfield at 0x3b63ec980>],Dr. Bloch's Wochenschrift,Zentralorgan für die gesammten Interessen des Judentums,JUDAICA,2005,,290,,ger,,,,,[],,Reproduktion,15 Mikrofilmrollen,,,"['\n', '\n']",290,
0,027034739,[<Element {http://www.loc.gov/MARC21/slim}subfield at 0x3b63ec7c0>],Selbst-Emancipation,"Zeitschrift für die nationalen, socialen und politischen Interessen des jüdischen Stammes ; Organ der Zionisten",JUDAICA,1885-1893,,290,,ger,,,,,[],http://sammlungen.ub.uni-frankfurt.de/cm/id/3092672,Gesehen am 21.09.06,Online-Ressource,,,"['\n', '\n']",290,
1,1112293213,[<Element {http://www.loc.gov/MARC21/slim}subfield at 0x204f675c0>],Selbst-Emancipation,"Zeitschrift für die nationalen, socialen und politischen Interessen des jüdischen Stammes : Organ der Zionisten",JUDAICA,1885-1893,,290,,ger,,,,,[],,Reproduktion,,,,"['\n', '\n']",290,
0,027047172,[<Element {http://www.loc.gov/MARC21/slim}subfield at 0x16edb0780>],Gemeindeblatt der Israelitischen Gemeinde Frankfurt am Main,,0,1922-1938,,290,,ger,,,,,[],https://ezb.ur.de/?2176296-X,,Online-Ressource,,,[],290,
0,025267191,[<Element {http://www.loc.gov/MARC21/slim}subfield at 0x3b7fa2cc0>],Jahrbuch für jüdische Geschichte und Literatur,,JUDAICA,1898-1938,,290,,ger,,hrsg. vom Verbande der Vereine für Jüdische Geschichte und Literatur in Deutschland,,,[],http://sammlungen.ub.uni-frankfurt.de/cm/id/3111067,Gesehen am 23.08.17,Online-Ressource,,,['\n'],290,
1,011280239,[<Element {http://www.loc.gov/MARC21/slim}subfield at 0x3aa71a380>],unkown,,JUDAICA,1898-1938,,290,,ger,,hrsg. vom Verbande der Vereine für Jüdische Geschichte und Literatur in Deutschland,,,"['Judentum', 'Zeitschrift']",,,,,,"['\n', '\n']",290,
